run_id;fetched_at;spot_key;model_key;status;http_status;error_message;hours_written;nulls_replaced_by_zero;grid_latitude;grid_longitude;grid_elevation_m
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;vengeron;ICONCH1;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;vengeron;ICONCH2;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;vengeron;ICON13KM;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;vengeron;IFS;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;vengeron;GFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;wwmeyzieu;AROMEHD;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;wwmeyzieu;ARPEGE;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;wwmeyzieu;ICONCH1;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;wwmeyzieu;ICONCH2;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;wwmeyzieu;ICON13KM;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;wwmeyzieu;IFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;wwmeyzieu;GFS;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
